,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage,minutesPlayed,possessions,oEfficiency,pointsPlayed,oPointsPlayed,dPointsPlayed,position,height,weight,Rating,oeff_rating,goal_rating,assist_rating,block_rating,mean_rating,composite_rating
316,316,316,316,tburns,TJ Burns,37,3.68,1.19,2.49,2.59,11.24,88.89,0.43,1.49,0.0,0.57,0.97,0.0,0.16,,,,,,9.57,11.32,30.07,17.65,11.3,6.35,Cutter,,,-0.1599053775220629,0.17981021727319857,0.6394235632438234,-0.817617055721954,1.9459896047125311,0.049039204879812864,0.4869015823768998
317,317,317,317,tsettles,Tim Settles,34,3.65,1.56,2.09,2.59,23.79,90.8,1.65,1.94,0.03,0.15,1.03,0.0,0.06,,,,,,24.69,33.5,34.86,23.41,19.85,3.56,Cutter,,,0.999750955612188,-0.01566040797506556,0.11360817501294196,-0.49481182156409115,1.5775182953863214,0.024459477846923438,0.29516356021502665
318,318,318,318,cdeluna,Connor DeLuna,31,2.35,0.39,1.97,2.58,2.06,,0.26,0.23,0.0,0.16,0.61,0.0,0.0,105.39,12.55,92.84,0.03,,18.13,13.52,42.96,17.87,5.06,12.81,Defender,73.0,175.0,-0.7953859164855186,-0.847367494853308,2.040120415345258,-0.9367686294370235,-0.939155842283056,0.06407227600922082,-0.17079288780703233
319,319,319,319,ebrodbeck,Eric Brodbeck,43,2.77,1.14,1.63,2.58,15.19,94.78,1.12,0.7,0.0,0.12,0.63,0.0,0.33,227.86,118.22,109.65,0.57,67.74,18.72,16.26,53.79,17.28,8.05,9.23,Defender,72.0,160.0,2.416698142069156,1.065787944509571,0.8353390411106849,0.41305071023093104,-0.2852164842327148,0.1316941403464582,0.507240302904618
320,320,320,320,marcata,Mike Arcata,52,4.12,2.38,1.73,2.58,15.4,87.64,1.15,1.88,0.02,0.21,0.56,0.0,1.42,287.53,151.88,135.65,1.24,70.0,21.37,23.71,46.07,20.5,14.92,5.58,Cutter,74.0,175.0,2.712896307501064,1.4640914159770881,0.24997262902121167,2.015176833130168,0.07326766841277564,0.27609664764470127,0.9506271366353108
321,321,321,321,mstevens,Matt Stevens,142,2.63,0.4,2.23,2.57,6.27,95.7,0.59,0.23,0.01,0.08,0.25,0.01,0.0,71.62,13.48,58.14,0.07,,13.59,16.63,53.64,15.08,12.24,2.84,Cutter,,155.0,1.790707641796147,1.483466168435014,1.9234690076473033,-2.3835074980075692,-0.7822236786544704,-0.1096168497025165,0.060300999855069454
322,322,322,322,ztravis,Zack Travis,14,2.5,0.79,1.71,2.57,8.0,88.89,0.57,0.71,0.0,0.21,1.0,0.07,0.0,,,,,,20.8,24.0,41.37,20.5,9.07,11.43,Defender,,,0.5239561815142276,-0.15181000505516673,0.011942766993304946,-0.642119119823482,-0.07929632736137945,-0.06072383323862421,-0.21532067131168084
323,323,323,323,jmiller,Jacob Miller,36,2.78,1.33,1.44,2.56,22.86,96.6,1.92,0.69,0.03,0.11,0.58,0.0,0.0,296.17,158.94,137.22,0.47,65.38,21.13,22.25,59.43,20.67,16.0,4.67,Cutter,,,2.3713607703517936,1.1445778463733889,-0.6313138556890682,-0.5708277936226214,0.3710483681918469,-0.0966057019469118,0.07837114131338656
324,324,324,324,nsaul,Noah Saul,79,3.59,2.54,1.05,2.56,29.86,92.76,1.97,1.84,0.03,0.11,0.91,0.01,5.14,116.45,107.75,8.7,0.15,30.0,25.05,24.82,49.11,24.24,11.48,12.76,Handler,72.0,172.0,1.4559209900625654,-0.6388143061887332,-0.47715328763517495,1.1054541971500695,0.7190896618021312,0.12514018512592864,0.17714406628207313
325,325,325,325,bsmith,Brodie Smith,31,4.48,3.94,0.55,2.55,20.13,89.66,0.16,2.26,0.0,0.29,0.61,0.0,0.74,,,,,,2.88,3.97,52.03,13.16,7.35,5.81,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
326,326,326,326,hbabcock,Henry Babcock,11,3.82,2.64,1.18,2.55,33.91,95.64,2.18,1.36,0.0,0.09,0.18,0.0,0.0,380.09,255.0,125.09,0.45,,23.2,27.0,57.58,22.45,22.18,0.27,Cutter,,,1.0496295855750164,-0.0001683489637917816,-1.5671230015182223,0.7005536583752089,-0.574568611326095,-0.06950684434004688,-0.36032657585822503
327,327,327,327,mhecht,Mac Hecht,11,5.09,4.36,0.73,2.55,47.91,92.62,3.91,3.0,0.09,0.09,0.55,0.0,0.18,594.91,448.73,146.18,2.09,62.16,23.28,28.27,56.91,24.45,22.45,2.0,Handler,,,1.3818497767669211,0.11675390525177451,-1.130337287690189,2.1976433101642954,0.2917239631659773,0.17610381561802022,0.3689459727229646
328,328,328,328,ssisco,Shane Sisco,56,2.77,0.8,1.96,2.55,7.79,91.6,0.73,0.61,0.0,0.18,0.57,0.0,0.0,68.56,10.22,58.33,0.0,,19.23,18.34,44.6,18.61,8.07,10.54,Cutter,71.0,175.0,-2.303922608280513,-0.5022573558056869,1.0501477882401906,-0.4761273737226111,-0.7582715030642633,0.0315830839062721,-0.17162711108809264
329,329,329,329,bivers,Ben Ivers,63,1.86,0.32,1.54,2.54,4.54,94.7,0.37,0.24,0.0,0.13,1.05,0.0,0.0,,,,,,12.58,10.95,42.32,16.08,1.62,14.46,Defender,,,-0.9407924700294972,-0.43532686469655874,0.7890732068017229,-0.9468304531010778,-1.0087353504886318,-0.05642538504815801,-0.4004548653711364
330,330,330,330,efalat,Ethan Falat,50,2.72,1.36,1.36,2.54,12.4,91.31,0.98,1.02,0.02,0.24,1.08,0.0,0.08,,,,,,17.57,17.68,43.89,19.36,7.42,11.94,Defender,71.0,170.0,-0.2051465754014258,-0.3247424535187519,-6.0402875558925955e-05,0.8349821233132161,0.9078064031977477,0.14490584839105106,0.3544964175291633
331,331,331,331,gbraun,Garrett Braun,28,3.04,1.68,1.36,2.54,18.21,96.59,1.79,0.61,0.0,0.25,0.36,0.0,0.04,211.76,95.24,116.53,0.35,,18.45,19.64,59.82,16.5,13.82,2.68,Cutter,,,1.5423396009115713,1.0590009156758091,-0.572374265201612,0.7573378561333647,0.2943120520164134,0.06072927604149276,0.3845691396559938
332,332,332,332,jedwards,Jonathan Edwards,39,2.31,0.38,1.92,2.54,4.69,87.14,0.36,0.62,0.0,0.23,1.08,0.0,0.03,193.38,29.63,163.75,0.25,,15.57,16.46,42.68,16.56,5.9,10.67,Defender,74.0,,-0.6613049974926813,-0.6918259444172292,1.7495361585796292,-0.8988255868070164,0.8414548427214743,0.10426234830166677,0.25008486751921444
333,333,333,333,jlim,Justin Lim,13,3.77,1.62,2.15,2.54,17.0,90.57,1.23,1.62,0.08,0.0,0.38,0.0,0.23,,,,,,21.13,29.15,52.77,23.08,18.38,4.69,Cutter,,,2.162444169538471,0.7814106551792336,-0.27935464739279964,-0.5316111117156751,-1.1009513220939087,-0.11117910349340121,-0.2826266065057874
334,334,334,334,avanbruss,Avery Van Brussel,17,3.12,1.18,1.94,2.53,10.29,93.09,0.71,0.65,0.0,0.47,0.53,0.0,0.71,,,,,,22.18,27.88,49.79,23.53,16.53,7.0,Cutter,,,0.8013133923068744,-0.03350102543625439,-0.4117413154532528,-1.052823851299632,-0.5734566783672929,-0.1655528556995053,-0.517880717639108
335,335,335,335,wlewis,Wilkie Lewis,34,3.15,1.29,1.85,2.53,11.32,92.11,1.26,0.79,0.0,0.24,0.41,0.0,0.0,266.04,96.76,169.28,0.48,75.0,21.89,25.62,51.55,21.91,18.97,2.94,Cutter,76.0,,-0.0814079175731,-1.3138167041375965,-0.9296095903592664,-1.3600249229059014,-0.5086385915846108,-0.24738458428485055,-1.0280224522468437
336,336,336,336,atatum,Alex Tatum,21,2.81,1.48,1.33,2.52,12.62,91.07,1.0,1.05,0.0,0.1,0.86,0.0,0.0,250.14,105.0,145.14,0.9,70.37,22.67,14.81,53.38,18.9,3.14,15.76,Defender,,,-0.2289625780370284,-0.13928772298470465,0.6780829300420944,0.8920570002870071,-0.2939965499899793,0.17242907323222,0.28421391433860443
337,337,337,337,blewis,Ben Lewis,83,2.17,0.55,1.61,2.52,5.54,92.37,0.6,0.45,0.0,0.16,0.95,0.0,0.01,215.51,30.06,185.46,0.23,,17.35,15.95,40.26,17.45,5.34,12.11,Defender,73.0,200.0,-1.328337439145206,-1.04568845191634,1.4313999792420233,-0.5815007965811375,0.4872559060864987,0.09894989595650071,0.07286665920776111
338,338,338,338,jnissen,Jacques Nissen,33,3.09,2.06,1.03,2.52,27.0,96.64,2.15,0.76,0.03,0.06,0.24,0.0,0.0,337.57,199.68,137.89,0.39,61.11,19.85,21.58,63.62,18.06,17.45,0.61,Cutter,72.0,150.0,4.698489318972153,2.1801300480451733,-2.1705354946794184,0.8352215542274617,-0.17790414847113636,-0.0961892174861753,0.16672798978052006
339,339,339,339,wgroth,Wesley Groth,53,2.72,1.3,1.42,2.51,6.62,87.1,0.75,0.79,0.02,0.13,0.72,0.0,0.04,96.36,35.43,60.93,0.21,,14.23,15.79,51.49,14.89,7.98,6.91,Defender,,180.0,3.459044786281196,2.0631714364840903,0.5119973052002489,1.4687466997576792,0.7869248505345656,0.2622114634942063,1.2077100729941461
340,340,340,340,acurtis,Andy Curtis,12,4.33,3.0,1.33,2.5,26.42,91.62,1.67,2.08,0.0,0.33,0.58,0.0,0.0,,,,,,23.37,30.0,47.5,22.67,19.33,3.33,Cutter,,,0.507887804570372,-0.21056867830712753,-1.187079995312594,1.2988756462004498,-0.06491596953000242,0.05362331158720814,-0.040922249237318485
341,341,341,341,ccantone,Chuck Cantone,54,2.19,0.59,1.59,2.5,6.46,95.1,0.69,0.31,0.04,0.15,0.78,0.02,0.74,,,,,,14.75,15.65,46.86,15.76,6.43,9.33,Defender,,,3.021166385997661,1.7726031063567675,0.8798213417292747,-0.21016166996847974,-0.12794544872413505,0.0688921288583753,0.5785793323483569
342,342,342,342,hkonker,Henry Konker,10,2.5,1.2,1.3,2.5,8.3,,1.3,1.3,0.2,0.1,1.4,0.0,0.2,,,,,,19.33,19.3,34.72,18.9,6.6,12.3,Defender,,,-1.045014678245889,-0.7197219255821491,-0.14102996649463112,0.24061515636202624,0.9465469204310892,0.06394751082843726,0.0816025461790838
343,343,343,343,ijulien,Isaac Julien,14,2.43,0.86,1.57,2.5,7.0,94.23,0.0,0.43,0.0,0.36,0.86,0.0,0.71,,,,,,0.0,0.0,,17.36,13.29,4.07,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
344,344,344,344,jmieser,Jibran Mieser,44,2.7,0.91,1.8,2.5,11.55,90.55,1.32,1.0,0.02,0.25,1.05,0.0,0.0,90.63,23.25,67.38,0.13,,15.04,16.11,55.29,17.66,11.52,6.14,Cutter,69.0,175.0,3.242562612429437,2.244685582996591,-0.04874761106453537,-0.8983552269769908,0.501804904792644,-0.07567397430533275,0.4498469124369272
345,345,345,345,kkelly1,Kevin Kelly,28,3.36,1.54,1.82,2.5,10.93,88.95,0.57,1.21,0.0,0.5,0.86,0.0,1.25,,,,,,10.18,10.5,42.18,18.93,8.86,10.07,Defender,,,0.8079274390044939,0.0018125769134214502,0.20375355257440975,0.6388000715155933,-0.09746278269906769,0.10559570165055154,0.1867258545760892
346,346,346,346,sconnole,Sean Connole,24,4.46,2.83,1.63,2.5,32.83,93.36,2.08,1.88,0.0,0.17,0.08,0.0,0.08,534.42,267.92,266.5,1.96,71.21,21.11,25.29,60.46,20.88,20.75,0.13,Cutter,,,2.660195926022752,0.9512001500976417,-0.9719028335126535,1.525788894136126,-0.9340410246548672,0.06941539373607915,0.14276129651656178
347,347,347,347,lshramko,Liam Shramko,48,2.46,1.0,1.46,2.48,9.31,94.11,0.5,0.52,0.0,0.27,0.81,0.02,0.21,,,,,,10.7,14.06,43.26,16.31,10.83,5.48,Defender,,,0.8963239641233498,-0.3111838317960976,-0.14206191111736752,0.0010297362907544937,-0.8933644062711797,-0.029042136717392003,-0.3363951032234726
348,348,348,348,pniles,Pat Niles,27,3.22,1.7,1.52,2.48,11.33,88.95,0.44,1.11,0.0,0.3,0.67,0.0,0.07,,,,,,8.67,10.78,42.61,17.59,12.93,4.67,Cutter,,,-0.5790712000156618,-0.26434455574476057,-1.3198607991258113,-0.5314067869485393,-0.4083391613239068,-0.1838811152599613,-0.6309878257857545
349,349,349,349,dsnoke,David Snoke,36,3.69,2.22,1.47,2.47,33.56,93.5,2.44,1.75,0.08,0.19,0.72,0.03,0.03,,,,,,20.71,28.61,52.62,21.47,19.33,2.14,Handler,71.0,165.0,3.321706683455449,0.5241935534359006,-0.30412594719681607,0.16446431667308542,1.7212947785635655,0.06722788461571087,0.5264566753689338
350,350,350,350,mgouchoeh,Matt Gouchoe-Hanas,32,2.88,1.72,1.16,2.47,45.53,98.58,2.81,0.47,0.03,0.13,0.19,0.0,0.0,267.84,269.0,-1.16,0.34,68.75,22.22,24.66,63.62,20.66,20.19,0.47,Handler,70.0,150.0,4.603605242954028,0.9974090640186585,-0.4099165740866014,-1.2118961786988605,-0.12583873495979814,-0.1680742578110134,-0.1875606059316504
351,351,351,351,alaviolet,Allan Laviolette,57,3.47,2.12,1.35,2.46,16.89,91.11,1.65,1.4,0.0,0.18,0.56,0.0,4.25,346.21,152.21,194.0,1.64,67.65,20.69,21.37,53.78,20.79,12.56,8.23,Handler,68.0,145.0,1.751781704520856,0.18473524901609525,0.8230432827405924,0.8014864215542084,0.7496231460597194,0.2123100788380189,0.6397220248426538
352,352,352,352,jpaultayl,John Paul Taylor,13,2.77,0.38,2.38,2.46,5.54,,0.77,0.62,0.0,0.15,0.46,0.0,0.0,,,,,,19.44,19.15,49.0,19.77,11.23,8.54,Cutter,71.0,170.0,1.3595302885271858,1.0047973007831894,0.9008320404605129,-0.9962698442717733,-0.5039740613179409,-0.033901407269173435,0.10134635891349705
353,353,353,353,rsegal,Ryan Segal,20,2.7,0.65,2.05,2.45,6.45,92.81,0.7,0.35,0.0,0.25,0.35,0.0,0.0,,,,,,15.24,21.9,45.43,16.2,15.05,1.15,Cutter,71.0,165.0,-2.404459886399436,-0.9105232604909537,0.3022261418941806,-0.5633064142008195,1.6893453309988897,0.03806125424705626,0.12943544955032432
354,354,354,354,tfarrell,Timmer Farrell,11,1.64,0.55,1.09,2.45,4.0,,0.64,0.36,0.0,0.0,1.18,0.0,0.36,,,,,,16.2,13.82,45.39,15.82,1.27,14.55,Defender,,,0.4584743196553105,0.20924518298543412,0.2735210076073713,-0.2284304081219522,0.3815275643967035,0.028131073347305264,0.1589658367168892
355,355,355,355,amoore,Andrew Moore,39,2.23,0.69,1.54,2.44,6.77,91.03,0.67,0.59,0.08,0.21,1.0,0.0,0.0,261.2,81.9,179.3,0.3,,17.68,16.92,39.55,18.49,6.51,11.97,Defender,72.0,165.0,-2.150819045872871,-1.4538364497680805,0.7824362437346621,-0.31318825690961005,1.3182020884663552,0.09890868586843952,0.08340340638083171
356,356,356,356,cmazur,Chris Mazur,62,4.26,3.18,1.08,2.44,25.73,91.4,1.4,2.19,0.03,0.19,0.56,0.0,4.47,215.06,166.12,48.94,0.88,57.69,18.44,21.08,52.26,20.82,13.44,7.39,Handler,,175.0,3.1616555526188934,1.0345648630924844,0.10611691577863551,2.262880852947816,-0.37476482177369513,0.2756482619145199,0.7571994525113102
357,357,357,357,mdia,Moussa Dia,25,1.76,0.8,0.96,2.44,5.24,92.25,0.48,0.4,0.0,0.08,1.16,0.0,0.0,112.6,22.2,90.4,0.04,,20.13,12.48,53.85,18.64,3.36,15.28,Defender,,,0.8037249810371054,0.2908613160093926,-0.22230651282094407,-0.025976531262241427,0.48467595828157145,0.0090144113384196,0.13181355755194463
358,358,358,358,mkuzmowyc,Markian Kuzmowycz,16,3.81,1.19,2.63,2.44,13.13,87.87,1.38,1.75,0.0,0.19,0.56,0.0,0.0,,,,,,18.7,25.69,46.47,18.13,16.81,1.31,Cutter,,,-1.330083324192445,-0.9444330740642802,1.380693398413029,-0.9722696940064166,0.6609696686079867,0.054883018234774254,0.0312400747375797
359,359,359,359,pturner,Phil Turner,45,1.47,0.44,1.02,2.44,5.27,87.45,0.56,0.64,0.0,0.09,1.71,0.0,7.24,154.7,48.15,106.56,0.19,,19.79,13.69,39.12,18.91,3.82,15.09,Cutter,75.0,,-6.77424231096618,-3.2887808823379117,-0.5454783183377365,-1.1308471566259017,4.736452344873227,0.000508752742232943,-0.05716350310708074
360,360,360,360,rmariouw,Ryan Mariouw,27,3.07,0.85,2.22,2.44,10.41,88.36,0.78,1.22,0.0,0.48,1.07,0.0,0.04,,,,,,23.04,30.48,32.93,20.7,17.07,3.63,Cutter,71.0,150.0,0.3324378150239444,0.2804469277784856,0.828722171955633,-1.0038191293610217,1.9317304503644916,0.044553100484599935,0.5092701051843971
361,361,361,361,takyuz,Tarik Akyuz,52,2.92,0.98,1.94,2.44,11.38,90.66,1.21,0.9,0.02,0.33,0.75,0.0,0.85,211.41,72.17,139.24,0.72,65.63,21.01,23.02,44.28,19.35,14.88,4.46,Cutter,73.0,205.0,0.1293944397271047,0.069547534841772,1.5499084614491145,-1.5514631039936497,0.9736101725627656,0.01434517777059481,0.26040076621500063
362,362,362,362,asimon,Adam Simon,37,3.68,2.38,1.3,2.43,23.84,92.26,1.43,1.51,0.03,0.16,0.43,0.0,1.78,398.6,286.4,112.2,1.6,57.14,21.08,26.19,50.77,22.32,17.0,5.32,Handler,72.0,165.0,3.886540535086788,1.0514125082562562,-0.17973988929278337,1.444399688973616,-0.29737998484202455,0.15644351270699527,0.504673080773766
363,363,363,363,bcasey,Brian Casey,37,3.78,2.57,1.22,2.43,27.3,92.92,1.92,1.59,0.0,0.16,0.41,0.0,0.05,,,,,,19.68,27.78,52.24,20.92,18.51,2.41,Cutter,,,1.65691273629792,0.2765487909562491,-2.2865892878592984,1.324366852690509,-0.6894154774766093,-0.06819031584973505,-0.3437722804222874
364,364,364,364,cjurek,Cole Jurek,37,3.27,1.57,1.7,2.43,16.84,95.26,1.43,0.78,0.05,0.38,0.32,0.0,0.0,321.23,104.87,216.35,0.65,66.67,19.95,21.38,53.86,18.97,15.05,3.92,Defender,72.0,173.0,2.455648093665782,0.14209217642703123,-0.26138142394776775,-0.02600751768855156,-1.7751255210897419,-0.07449279254281127,-0.4801055715747575
365,365,365,365,dboylanko,David Boylan-Kolchin,28,2.71,0.93,1.79,2.43,7.25,87.88,0.86,0.89,0.04,0.21,0.82,0.0,0.04,,,,,,16.37,21.54,45.61,17.5,12.11,5.39,Cutter,,,-1.535407738937736,-0.7359116091329099,0.1640460946682913,-0.5695233234449343,1.4414785350448505,0.015670874095519833,0.07502242428382438
366,366,366,366,glandon,Graham Landon,14,2.57,1.21,1.36,2.43,9.29,88.44,1.0,1.14,0.0,0.29,1.29,0.0,3.79,,,,,,15.62,18.5,40.54,18.64,4.0,14.64,Defender,,,0.7198907313070056,0.21698209143297983,0.27085258601062584,0.5616491039321891,0.3861082230761407,0.1199745155848928,0.35889800111298387
367,367,367,367,mzlatic,Marijo Zlatic,30,1.73,0.6,1.13,2.43,4.63,94.56,0.57,0.23,0.0,0.2,1.13,0.0,0.03,,,,,,14.69,12.93,44.59,16.1,1.7,14.4,Defender,75.0,,1.9877989781618248,1.6779121945469173,0.9531883152952915,0.03681650835049074,0.554126077835896,0.12858529331721277,0.8055107740071489
368,368,368,368,durbino,Doug Urbino,43,2.51,0.79,1.72,2.42,6.88,87.06,0.26,0.81,0.0,0.28,1.0,0.0,3.86,,,,,,12.4,13.81,30.47,16.3,7.58,8.72,Defender,,,0.547045862345762,-0.16603298619558535,0.8422647851116651,0.2089691229909678,-0.9587880633099813,0.08479327833448747,-0.01839678535073344
369,369,369,369,athomas,Alex Thomas,37,1.78,0.41,1.38,2.41,4.59,93.41,0.51,0.27,0.0,0.24,1.14,0.0,0.05,71.5,20.0,51.5,0.0,,17.93,14.19,40.76,17.19,3.73,13.46,Defender,72.0,167.0,1.634830205893627,1.6710757637728995,1.1389391113904415,-0.6098457435431273,1.0793348742504614,0.08925313369884297,0.8198760014676687
370,370,370,370,kbaumann,Kevin Baumann,25,3.48,1.48,2.0,2.4,7.56,89.15,0.4,0.84,0.0,0.44,0.2,0.0,0.0,,,,,,6.08,8.04,40.8,12.44,8.92,3.52,Cutter,,,1.6126412569091184,0.5687120942163247,0.35712753374416645,0.5581984741027085,-0.41549589185522023,0.09930665489887686,0.26713555255199484
371,371,371,371,ataylor,Austin Taylor,82,3.84,2.8,1.04,2.39,28.52,94.31,2.15,1.32,0.01,0.27,0.13,0.0,0.22,474.75,336.58,138.17,2.14,74.76,23.1,25.71,56.59,22.49,18.65,3.84,Cutter,70.0,,2.655634948257968,0.4675344560920452,-3.033346746718369,1.974343578816498,-2.388946334196507,-0.12237604044101368,-0.7451037615015832
372,372,372,372,btan,Bretton Tan,44,1.61,0.32,1.3,2.39,5.52,92.05,0.36,0.36,0.0,0.16,1.3,0.02,0.02,48.17,11.17,37.0,0.0,,17.56,16.09,41.95,17.66,3.57,14.09,Defender,71.0,,-0.1227069765619078,0.16808391924339683,0.7525814908945118,-1.0243663571659491,2.01265943914381,0.03790925989740335,0.47723962302894235
373,373,373,373,dwiseman,Dave Wiseman,104,3.68,1.98,1.7,2.39,11.86,86.28,0.85,1.67,0.01,0.32,0.7,0.0,3.05,109.4,81.8,27.6,0.7,50.0,14.61,17.38,49.36,17.6,11.67,5.92,Cutter,77.0,210.0,-0.7781543398217412,-0.21236966469068608,-0.35815977487979117,0.8378995872260006,-0.1874649090897698,0.07308999211378774,0.019976309641438393
374,374,374,374,jkittlese,James Kittlesen,88,1.35,0.41,0.94,2.39,3.77,89.01,0.34,0.41,0.0,0.18,1.63,0.01,0.0,56.67,10.29,46.38,0.04,,17.02,14.99,37.38,17.58,2.93,14.65,Defender,75.0,190.0,-2.484719414004683,-1.3416883915516284,-0.04713167156177435,-0.7829800903128308,3.236800049941829,0.0345466450894673,0.26624997412889884
375,375,375,375,maugersem,Malik Auger-Semmar,56,3.3,1.68,1.63,2.39,11.71,88.77,0.98,1.29,0.02,0.32,0.7,0.02,0.16,415.88,134.83,281.04,0.63,55.56,20.81,21.96,40.98,20.45,12.09,8.36,Cutter,74.0,175.0,-3.8361805714139288,-2.775514898280474,0.242480412648453,0.9947670646525125,0.44576776061920903,0.1698283192705123,-0.27312491509007475
376,376,376,376,egreenwoo,Eric Greenwood,16,3.5,1.38,2.13,2.38,9.19,84.97,1.38,1.31,0.0,0.31,0.5,0.0,0.19,,,,,,17.08,22.5,40.0,17.94,8.88,9.06,Cutter,,,-2.1635435964038603,-0.832317219906033,0.8768721504837584,-0.08957983534595923,-1.444462804754509,0.0361260500562185,-0.3723719273806857
377,377,377,377,jnordgren,Jeff Nordgren,53,2.19,0.75,1.43,2.38,6.21,88.68,0.62,0.7,0.04,0.17,1.06,0.0,0.06,,,,,,17.91,15.81,39.38,18.04,5.4,12.64,Cutter,70.0,170.0,-5.456059343922501,-2.314590170876377,-0.17820086538557772,-0.47128177325156095,1.4414338973316028,-0.004871111682440199,-0.3806597280454782
378,378,378,378,jsteslick,Jake Steslicki,16,3.19,1.44,1.75,2.38,22.75,93.09,1.69,1.5,0.06,0.19,0.88,0.13,0.0,169.55,84.45,85.09,0.09,,25.35,23.88,43.46,21.69,12.38,9.31,Cutter,,,0.1971727024608634,0.0825317503600375,0.33914610118006316,-0.2636018670090225,0.44055113480681307,0.03225478442780914,0.14965677983447281
379,379,379,379,mburke,Michael Burke,16,3.06,1.13,1.94,2.38,5.56,78.76,0.44,1.31,0.0,0.31,0.94,0.0,0.19,,,,,,15.45,20.31,36.62,15.19,12.13,3.06,Cutter,75.0,175.0,1.6007910734556534,1.6371176081593324,1.0553243162510952,0.5230224480392903,2.5722654108479195,0.2660135433340802,1.4469324458244093
380,380,380,380,wbrandt,William Brandt,24,3.38,2.21,1.17,2.38,27.0,95.29,1.5,1.13,0.0,0.17,0.29,0.0,0.25,242.75,144.67,98.08,0.33,53.33,18.22,20.63,53.33,16.75,15.5,1.25,Cutter,,,0.4009702696384042,-0.18227972816354285,-1.3896368976435534,1.9567664411928416,-0.3420502612383324,0.10145809291983875,0.010699888536853247
381,381,381,381,jburnett,Justin Burnett,19,1.37,0.68,0.68,2.37,3.84,,0.37,0.53,0.0,0.11,1.63,0.0,0.05,86.68,30.32,56.37,0.21,,17.91,10.63,48.02,16.05,0.68,15.37,Defender,,,-1.1261389711934118,-0.5707348231873073,-0.03563568097393501,0.24241969015792916,2.627181275007578,0.13339067863422546,0.5658076152510662
382,382,382,382,mpannone,Mike Pannone,60,1.7,0.5,1.2,2.37,4.55,93.81,0.35,0.43,0.0,0.22,1.32,0.0,0.0,,,,,,11.3,9.55,47.47,14.28,1.98,12.3,Defender,73.0,165.0,2.7988858892162334,2.195483694370233,0.3056258669876035,-0.17256634330023154,1.1568747295282336,0.06502835255714373,0.8713544868964597
383,383,383,383,mflores,Mark Flores,14,3.0,1.36,1.64,2.36,8.43,90.77,0.93,0.86,0.07,0.36,0.57,0.0,0.0,,,,,,16.67,21.29,40.94,14.36,12.5,1.86,Cutter,,,-1.270678807500867,-0.6988223089632237,-0.04907419290424915,0.38132187602570305,0.4747840571717063,0.0722393894981307,0.02705235783248411
384,384,384,384,rbuckingh,Ryan Buckingham,11,2.64,0.27,2.36,2.36,5.45,,0.45,0.36,0.0,0.36,0.45,0.0,0.36,164.36,9.18,155.18,0.0,,17.53,16.18,39.89,16.45,10.55,5.91,Cutter,,,-2.4926439614637794,-1.125794178697456,1.219988392254032,-1.084620644916342,0.06270760602285971,0.005657333427346543,-0.23192970633422655
385,385,385,385,sthompson,Sawyer Thompson,22,2.95,1.27,1.68,2.36,7.55,85.13,0.73,1.23,0.05,0.18,0.82,0.0,0.5,350.67,124.56,226.11,1.33,63.16,19.44,19.86,45.08,21.14,8.55,12.59,Defender,,,0.1009449278141058,-0.4807607658851332,0.3384476700129673,0.26825724994315375,-0.25318315571238265,0.06956067374431947,-0.0318097504103487
386,386,386,386,cferguson,Christo Ferguson,17,4.18,1.76,2.41,2.35,18.82,94.96,0.0,1.82,0.0,0.41,0.41,0.0,0.06,,,,,,0.0,0.0,,12.29,3.76,8.53,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
387,387,387,387,dbrunker,Daniel Brunker,20,2.7,1.5,1.2,2.35,20.1,94.15,1.7,0.95,0.0,0.05,0.65,0.0,0.35,245.3,146.75,98.55,0.55,100.0,19.8,18.1,58.56,18.65,10.8,7.85,Cutter,69.0,,0.5978587003698419,0.4542603255765134,-0.5747352689372144,0.3338852237769232,0.4269298587631949,0.015923514785278,0.16008503479485428
388,388,388,388,dsperling,Daniel Sperling,20,2.5,1.05,1.45,2.35,6.9,96.5,0.55,0.2,0.15,0.2,0.25,0.0,0.0,24.5,0.0,24.5,0.0,,16.99,15.75,54.92,17.95,8.5,9.45,Cutter,70.0,,1.8074950746388865,1.9791187385230224,-0.3166281292162897,-0.02522491571350872,-2.067056573543117,-0.08987848229263794,-0.10744771998747327
389,389,389,389,tdoi,Tom Doi,31,4.23,2.0,2.23,2.35,16.48,87.8,2.03,2.13,0.0,0.45,0.71,0.0,0.16,268.83,43.67,225.17,0.0,,21.07,25.39,47.4,21.19,15.65,5.55,Cutter,,,1.4813878452084652,1.049886556233386,2.0362165076252334,0.24894135950892485,0.6595745889466476,0.2581660594532444,0.9986547530785479
