,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,teams,year,pointsPlayed,oPointsPlayed,dPointsPlayed,minutesPlayed,possessions,oEfficiency,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage,height,weight,predicted position,player_id,oscorerate,dscorerate,o_point_on_off_rating,d_point_on_off_rating,total_on_off_rating,Rating,oeff_rating,goal_rating,assist_rating,block_rating,mean_rating,composite_rating
6810,6810,6810,6810,6810,6810,jcarreiro,Jac Carreiro,6,1.17,0.67,0.5,1.83,2.5,,0.17,0.17,0.0,0.0,0.83,0.0,1.33,BOS,2023,10.67,0.33,10.33,10.14,6.0,63.89,71.17,28.17,43.0,0.17,100.0,,,,jcarreiro,0.6666666666666666,0.2727272727272727,-5.731523378582204,1.6913319238900604,0.1007200733602893,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
6811,6811,6811,6811,6811,6811,djacobs,Dominic Jacobs,11,1.55,0.36,1.18,1.82,3.27,92.31,0.27,0.27,0.0,0.27,0.82,0.0,0.09,SEA,2023,19.09,1.73,17.36,19.75,11.09,43.44,83.27,22.91,60.36,0.0,,65.0,135.0,Defender,djacobs,0.42,0.2682926829268293,-28.940170940170944,4.148855921548908,-5.414446639641801,-4.984338273550304,-1.8873551774952033,0.053247955045220695,-0.9522071038280749,0.10585789800296487,-0.08640330079560003,-0.6701141070687732
6812,6812,6812,6812,6812,6812,bgessner,Brendan Gessner,5,1.6,0.4,1.2,1.8,6.4,100.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,DET,2023,13.8,11.4,2.4,18.24,17.6,34.09,92.8,13.0,79.8,0.2,100.0,,,,bgessner,0.54,0.0909090909090909,-4.666666666666663,-5.5983564458140735,-4.834676298971934,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
6813,6813,6813,6813,6813,6813,ebrodbeck,Eric Brodbeck,15,1.87,0.6,1.27,1.8,8.6,92.14,0.73,0.67,0.0,0.0,0.6,0.0,0.13,ATX,2023,14.8,6.27,8.53,17.4,14.13,53.77,127.8,51.73,76.07,0.33,71.43,72.0,160.0,Defender,ebrodbeck,0.75,0.3917525773195876,8.484162895927605,4.22380142127915,6.297628170843478,2.416698142069156,1.065787944509571,0.8353390411106849,0.41305071023093104,-0.2852164842327148,0.1316941403464582,0.507240302904618
6814,6814,6814,6814,6814,6814,mfreystae,Mischa Freystaetter,5,2.0,1.6,0.4,1.8,9.6,94.12,1.0,0.6,0.0,0.2,0.6,0.0,0.0,ATL,2023,17.0,10.6,6.4,19.34,15.8,48.1,233.4,73.6,159.8,0.0,0.0,79.0,205.0,Cutter,mfreystae,0.775,0.2916666666666667,-1.4237668161434902,-2.7380952380952337,-1.916639974375394,1.5088037863292867,0.43919709544105445,3.5570349871159266,1.0076320031947272,1.0752427736775876,0.5032020984378015,1.5197767148573238
6815,6815,6815,6815,6815,6815,mrovner,Marc Rovner,5,1.8,0.8,1.0,1.8,5.6,96.55,0.4,0.2,0.0,0.0,0.2,0.0,0.0,CAR,2023,14.2,6.4,7.8,14.81,14.0,61.43,126.8,31.0,95.8,0.2,100.0,69.0,145.0,Defender,mrovner,0.9,0.4375,15.296442687747035,22.62323943661972,19.078015203294225,2.9689665021892653,2.0619883070087184,1.2072845220955075,-0.03795992982708715,1.6859995992008627,0.1836176945749108,1.2293281246195005
6816,6816,6816,6816,6816,6816,adavis2,Antoine Davis,14,0.79,0.29,0.5,1.79,2.71,97.44,0.07,0.07,0.0,0.07,1.14,0.0,0.0,NY,2023,15.57,0.14,15.43,18.18,9.93,64.03,50.36,14.29,36.07,0.07,100.0,74.0,185.0,Cutter,adavis2,0.6285714285714286,0.437037037037037,-17.67383059418458,12.2520908004779,6.090871689812095,-0.9091010924276536,-0.7408280743007237,0.2153150292109433,-0.32857633702956446,2.0394125840704245,0.06962483337963289,0.2963308004877699
6817,6817,6817,6817,6817,6817,myorgason,McKay Yorgason,14,2.0,1.57,0.43,1.79,30.07,97.68,1.86,0.64,0.0,0.14,0.57,0.0,0.0,SLC,2023,18.43,13.07,5.36,21.89,19.14,60.45,219.07,172.79,46.29,0.0,,,,Handler,myorgason,0.8321678321678322,0.3409090909090909,8.37807353936386,4.226655697243931,6.796581028080079,2.1947238466973085,1.0043580056006178,-0.4528213315803722,0.07959707719584176,0.4044171324844838,-0.0030713228543601673,0.2588877209251428
6818,6818,6818,6818,6818,6818,jburns,JP Burns,13,2.23,1.62,0.62,1.77,7.62,90.0,0.85,0.77,0.0,0.0,0.31,0.0,0.77,ATL,2023,19.31,1.69,17.62,21.05,12.92,52.38,116.31,79.85,36.46,0.69,60.0,73.0,,Defender,jburns,0.7076923076923077,0.3049645390070922,-10.54390054390054,-2.836879432624112,-5.268706482298714,0.4303126708683958,-0.018515176511437147,0.2817034561872969,0.7336578553857879,-1.2440017060371864,0.08340019271925497,-0.06178889274388469
6819,6819,6819,6819,6819,6819,tmitchell,Terrence Mitchell,13,1.62,0.77,0.85,1.77,5.54,90.0,0.31,0.62,0.0,0.0,0.77,0.0,0.0,CAR,2023,15.92,5.77,10.15,17.66,12.69,50.3,101.85,30.77,71.08,0.23,75.0,69.0,130.0,Cutter,tmitchell,0.7530864197530864,0.2,-1.4240312920180909,-6.451612903225806,-4.070126876864257,2.977898725148051,1.4537815074363234,0.657561018437078,-1.1325272571846874,-0.2917584865558498,-0.0649823721380431,0.17176419553321604
6820,6820,6820,6820,6820,6820,eheloir,Eliott Heloir,4,1.25,0.75,0.5,1.75,10.25,93.18,0.5,0.5,0.0,0.0,1.0,0.0,5.75,MTL,2023,12.75,3.25,9.5,13.57,8.5,50.0,148.25,113.75,34.5,0.5,100.0,,,Handler,eheloir,0.6,0.2272727272727272,5.161290322580648,7.28609625668449,6.274283907111231,0.1250179011343232,0.5252090630475795,0.6193871510123982,0.36113684817044595,0.6663009291947176,0.13910344785354364,0.5430084978562854
6821,6821,6821,6821,6821,6821,jshoyer,Jake Shoyer,4,2.25,0.25,2.0,1.75,10.75,93.48,0.5,0.5,0.0,0.25,0.25,0.0,0.0,SEA,2023,16.5,12.75,3.75,18.05,16.0,53.13,188.75,59.5,129.25,0.5,100.0,,,,jshoyer,0.6363636363636364,0.2,-2.6136363636363624,-5.499999999999999,-3.515624999999999,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
6822,6822,6822,6822,6822,6822,kkhangaon,Kushal Khangaonkar,4,2.25,1.5,0.75,1.75,8.0,86.49,0.75,1.0,0.0,0.0,0.5,0.0,0.0,OAK,2023,16.0,2.75,13.25,21.03,14.25,43.86,91.75,10.25,81.5,0.0,0.0,,,,kkhangaon,0.7894736842105263,0.2702702702702703,2.8340080971659964,3.083365055196044,2.998761801578706,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
6823,6823,6823,6823,6823,6823,mtran,Michael Tran,8,2.88,1.25,1.63,1.75,34.25,94.48,2.25,1.88,0.0,0.0,0.75,0.0,0.63,SD,2023,22.0,19.88,2.13,26.36,26.5,50.0,282.13,263.63,18.5,0.25,40.0,71.0,180.0,Handler,mtran,0.7256637168141593,0.2432432432432432,7.751556866601117,7.853736089030209,7.776761074800293,2.9741661540715514,1.448835578476307,0.8608399548060022,-0.626785538306327,1.0948934877619771,0.06185286922832813,0.6944458706844898
6824,6824,6824,6824,6824,6824,nhutton,Nick Hutton,12,1.5,1.25,0.25,1.75,8.42,89.38,0.33,0.83,0.0,0.17,1.25,0.0,7.92,IND,2023,16.33,0.17,16.17,18.75,9.08,55.05,61.25,72.25,-11.0,0.33,57.14,71.0,185.0,Defender,nhutton,0.5555555555555556,0.2868852459016393,-20.63492063492063,1.2237358577695645,-3.756717520311745,-1.4105376853962424,-0.7704520512841279,-1.8789849366212683,1.2962686358621642,3.0176576574909073,0.09761197703488704,0.4161223263619188
6825,6825,6825,6825,6825,6825,xfuzat,Xavier Fuzat,4,2.5,0.75,1.75,1.75,10.5,97.67,2.0,0.25,0.0,0.75,0.25,0.0,0.0,HTX,2023,17.0,12.5,4.5,18.05,20.75,44.58,193.25,53.5,139.75,0.0,,,,,xfuzat,0.65,0.375,3.1188118811881216,15.0,6.513437057991516,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
6826,6826,6826,6826,6826,6826,blozinski,Bryce Lozinski,11,2.55,1.73,0.82,1.73,22.18,95.31,1.18,0.91,0.0,0.0,0.09,0.0,0.18,SD,2023,23.0,17.27,5.73,25.73,23.36,52.14,226.27,130.09,96.18,0.27,60.0,,155.0,Handler,blozinski,0.6907894736842105,0.1126760563380281,2.412280701754388,-10.055923777961889,-1.5574166886485523,-1.8465967907893968,-0.3124787143432964,-1.0666930519431455,-0.012082121322324025,-1.2125199560327096,-0.12822123693948295,-0.6509434609103688
6827,6827,6827,6827,6827,6827,tbrooks1,Tobias Brooks,11,2.0,1.27,0.73,1.73,7.0,95.06,0.82,0.27,0.0,0.09,0.09,0.0,0.91,CAR,2023,14.36,4.73,9.64,17.2,11.82,50.0,153.55,54.27,99.27,0.18,100.0,,,Handler,tbrooks1,0.7540983606557377,0.2463768115942029,-1.1667405110028062,0.7740447957839264,-0.1366313866313866,-0.6399163578707114,-0.21879598310298642,0.5718882810121799,0.4247664273561098,-0.5015294236561294,0.1008030109942795,0.06908232540229348
6828,6828,6828,6828,6828,6828,acoffin,Abe Coffin,7,3.29,2.0,1.29,1.71,21.86,91.62,1.71,1.71,0.0,0.14,0.29,0.0,0.71,MIN,2023,18.29,15.57,2.71,21.65,20.57,50.0,296.57,171.86,124.71,0.71,55.56,68.0,160.0,Cutter,acoffin,0.7236842105263158,0.3076923076923077,2.8497044750914746,-7.116231785835309,0.3093677811297458,0.8837554158689949,0.39628339142644076,-1.3084010260282233,2.116774491392369,-1.114515649068644,0.10036863229514713,0.022535301930485585
6829,6829,6829,6829,6829,6829,aroy,Andrew Roy,14,2.21,1.64,0.57,1.71,40.29,98.26,2.07,0.64,0.07,0.0,0.14,0.0,0.0,DC,2023,16.93,16.43,0.5,18.76,19.29,62.59,343.71,267.07,76.64,0.14,100.0,,,Handler,aroy,0.808641975308642,0.45,6.318742985409653,18.61111111111111,8.752875287528754,3.951219651312568,1.14046191095948,-0.9477152765544208,-0.010013512907475666,-0.05497917081097262,-0.07596269323339463,0.03193848767165274
6830,6830,6830,6830,6830,6830,ktaylor,Kennith Taylor,7,1.29,0.71,0.57,1.71,7.57,96.36,0.71,0.29,0.0,0.14,0.86,0.0,0.0,ATL,2023,15.86,3.57,12.29,18.53,12.14,63.53,98.86,42.71,56.14,0.14,50.0,,,Defender,ktaylor,0.8214285714285714,0.365079365079365,3.844984802431606,6.683375104427736,5.81002424227508,-1.2810446815029697,-0.7057685125292,-0.20284776036633267,0.576167504778947,0.08470463843831962,0.06676195526821523,-0.061936032419566536
6831,6831,6831,6831,6831,6831,ameshnick,Andrew Meshnick,10,1.2,0.4,0.8,1.7,4.6,90.2,0.4,0.5,0.0,0.0,1.0,0.2,0.0,MAD,2023,18.3,0.9,17.4,20.29,9.6,55.21,68.3,29.6,38.7,0.2,100.0,74.0,185.0,Defender,ameshnick,0.4054054054054054,0.2935779816513761,-30.888030888030887,-3.295263059352177,-10.287950796757055,0.4065067317210328,-0.5909849636642459,-0.6875814084872016,-0.0988393931620213,0.5984542588599407,-0.03890739416323697,-0.19473787661338202
6832,6832,6832,6832,6832,6832,cberry,Colin Berry,13,3.0,1.38,1.62,1.69,11.54,88.76,0.62,1.31,0.0,0.31,0.31,0.0,0.0,MIN,2023,16.15,14.31,1.85,17.2,19.77,49.03,240.31,85.46,154.85,0.54,58.33,75.0,180.0,Defender,cberry,0.76,0.3448275862068966,10.782608695652174,-3.0172413793103425,8.183935629587804,-0.9098034314457528,-0.7441410055824462,0.21721672503564615,0.6127712909643199,-0.18958353472924824,0.10056954438704147,-0.025934131077932097
6833,6833,6833,6833,6833,6833,dterry,Devon Terry,13,1.08,0.31,0.77,1.69,2.85,97.37,0.15,0.08,0.0,0.0,0.69,0.0,0.0,SLC,2023,12.92,0.31,12.62,15.66,7.85,50.98,63.54,17.46,46.08,0.15,100.0,,,Defender,dterry,0.5757575757575758,0.2545454545454545,-23.933676386506576,-8.71630881681133,-12.22800902520254,0.7622217076351301,0.8090188096465375,0.42591657950540895,0.30653971145118053,-0.28691612543873324,0.08099410435891026,0.3136397437910984
6834,6834,6834,6834,6834,6834,emoore,Elliott Moore,13,2.23,1.77,0.46,1.69,10.38,90.0,0.54,1.08,0.08,0.0,0.54,0.0,0.77,ATX,2023,15.38,2.0,13.38,18.11,12.15,53.8,132.31,85.77,46.54,0.23,42.86,71.0,160.0,Defender,emoore,0.6607142857142857,0.4224137931034483,-3.578376876042244,9.621058454729852,5.323567881920334,0.3788011157954792,0.4186791212370372,-0.35810673653988606,1.0098574751354383,-0.7334420891637029,0.07381046126854372,0.08424694266722163
6835,6835,6835,6835,6835,6835,alantz,Asher Lantz,9,0.78,0.33,0.44,1.67,3.89,94.59,0.33,0.22,0.0,0.11,1.22,0.0,0.44,CHI,2023,17.89,2.78,15.11,21.02,12.33,39.64,58.11,10.33,47.78,0.0,,76.0,172.0,Defender,alantz,0.4489795918367347,0.2962962962962963,-22.707674619143432,-1.3227513227513257,-9.383222411391428,-0.6014401673643629,-0.3560448716503441,-0.12355143835427486,-0.7565833974554232,0.6318492543529639,-0.061570498127074824,-0.15108261327676958
6836,6836,6836,6836,6836,6836,bdial,Brandon Dial,9,1.11,0.56,0.56,1.67,3.89,97.22,0.22,0.11,0.0,0.0,0.67,0.0,0.0,ATX,2023,14.56,0.33,14.22,16.13,8.56,61.04,51.89,22.89,29.0,0.0,,69.0,175.0,Handler,bdial,0.6818181818181818,0.3068181818181818,-0.8903467666354303,-7.922832980972516,-6.5163357381051,-2.0487671046791585,-0.09905277773537007,0.5883454052991348,-0.08938515326709302,0.9656890752697196,0.0943618136890093,0.34139913739159783
6837,6837,6837,6837,6837,6837,blamberty,Brandon Lamberty,3,2.0,0.67,1.33,1.67,10.33,88.57,1.67,1.0,0.0,0.0,0.67,0.0,8.0,DC,2023,14.0,0.0,14.0,17.45,11.67,48.57,106.33,72.67,33.67,0.33,100.0,70.0,170.0,Handler,blamberty,0.8333333333333334,0.3666666666666666,5.137844611528831,8.348082595870205,7.813042931813309,0.0776488420486001,0.7141654265018754,1.191238100713461,0.053422108214364536,-1.1218891726102445,0.09353076291441408,0.2092341157048641
6838,6838,6838,6838,6838,6838,ccassella,Chris Cassella,3,2.33,0.67,1.67,1.67,12.0,83.72,0.0,1.33,0.0,0.0,0.67,0.0,0.67,ATX,2023,17.33,12.33,5.0,17.68,23.0,49.28,122.0,58.67,63.33,0.33,50.0,,,,ccassella,0.7407407407407407,0.4705882352941176,5.542605542605539,11.394487865076098,7.803560076287345,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
6839,6839,6839,6839,6839,6839,dbrunker,Daniel Brunker,9,2.44,1.56,0.89,1.67,15.44,91.45,1.11,1.22,0.0,0.0,0.44,0.0,0.67,LA,2023,18.44,6.67,11.78,20.39,14.33,53.49,207.33,113.67,93.67,0.78,100.0,69.0,,Cutter,dbrunker,0.734375,0.2191780821917808,-0.4400510204081609,-1.5761676844363777,-1.045427053065532,0.5978587003698419,0.4542603255765134,-0.5747352689372144,0.3338852237769232,0.4269298587631949,0.015923514785278,0.16008503479485428
6840,6840,6840,6840,6840,6840,jmast,Jonathan Mast,12,3.0,2.33,0.67,1.67,45.92,95.66,3.33,1.58,0.08,0.0,0.25,0.0,0.0,PIT,2023,21.17,21.17,0.0,24.21,27.08,52.62,427.83,325.08,102.75,1.17,66.67,73.0,155.0,Handler,jmast,0.7584269662921348,0.2682926829268293,8.65519662921348,0.8177075990413119,7.1879041623775946,3.743723843318525,1.1090976952647236,-2.1476064414650415,-0.656319651415596,-0.357200560064487,-0.2739334178025759,-0.5130072394201003
6841,6841,6841,6841,6841,6841,lcomire,Luc Comire,12,3.0,2.42,0.58,1.67,45.5,96.13,2.42,1.75,0.08,0.08,0.5,0.0,0.0,TOR,2023,22.25,21.75,0.5,25.21,29.25,50.43,496.25,368.58,127.67,1.08,81.25,70.0,,Handler,lcomire,0.7301587301587301,0.3142857142857143,18.17716333845366,13.745644599303136,17.484738535461393,1.524983197437246,-1.209265067815641,-2.1999326714028107,-0.9196927844502718,-0.4934145970336306,-0.3142800260261071,-1.2055762801755887
6842,6842,6842,6842,6842,6842,magee,Mathieu Agee,9,1.89,0.33,1.56,1.67,3.78,87.18,0.78,0.56,0.0,0.22,0.56,0.0,0.0,COL,2023,14.33,8.56,5.78,15.48,13.67,55.28,133.0,3.89,129.11,0.0,0.0,,,Defender,magee,0.746031746031746,0.275,-4.048510790083826,-7.383720930232557,-5.343738028976537,-0.1601912040586214,-0.2400180758606409,1.1232541821090136,-0.7783884955319297,0.29078124047439957,0.04031218126172973,0.09890721279771064
6843,6843,6843,6843,6843,6843,marmour,Matthew Armour,12,2.25,1.42,0.83,1.67,10.58,90.07,1.0,1.0,0.0,0.33,0.75,0.0,0.08,ATX,2023,19.83,5.0,14.83,22.73,16.75,46.77,170.83,92.17,78.67,0.33,40.0,73.0,170.0,Defender,marmour,0.6582278481012658,0.3565891472868217,-4.262685275343503,-1.1226944667201255,-2.315287129610735,1.8372863800747896,1.3812512005847706,-0.5154948578193402,0.5168768283193247,-1.6810340260012147,-0.0317381729543467,-0.0746002137291149
6844,6844,6844,6844,6844,6844,mgouchoeh,Matt Gouchoe-Hanas,6,2.17,0.67,1.5,1.67,43.67,98.13,2.33,0.67,0.0,0.0,0.17,0.0,0.0,CAR,2023,20.0,17.5,2.5,22.45,23.5,58.87,233.5,233.5,0.0,0.5,75.0,70.0,150.0,Cutter,mgouchoeh,0.8333333333333334,0.125,9.96649916247907,-12.839366515837105,4.898529011742143,4.603605242954028,0.9974090640186585,-0.4099165740866014,-1.2118961786988605,-0.12583873495979814,-0.1680742578110134,-0.1875606059316504
6845,6845,6845,6845,6845,6845,qbuermeye,Quinn Buermeyer,12,3.25,0.42,2.83,1.67,13.42,88.46,0.58,1.33,0.08,0.58,0.33,0.0,0.08,POR,2023,22.17,20.25,1.92,27.28,28.17,35.21,206.42,59.42,147.0,0.17,40.0,,,Cutter,qbuermeye,0.5568862275449101,0.1,-11.679798298140565,-7.948717948717948,-10.82010236509388,-2.4626271999585008,-1.2940674354807542,0.043995567133295624,-2.0250446507785607,-0.6953867684228194,-0.24041234269404058,-0.9926258218872097
6846,6846,6846,6846,6846,6846,sradlauer,Scott Radlauer,9,1.22,0.44,0.78,1.67,8.22,88.1,0.33,0.78,0.0,0.0,1.22,0.0,4.44,POR,2023,19.67,7.33,12.33,22.83,15.33,31.88,115.11,14.78,100.33,0.0,0.0,73.0,190.0,Defender,sradlauer,0.6086956521739131,0.1395348837209302,1.2840729894120329,-3.546511627906976,-1.3961223466488366,-3.4656544706825296,-1.806434422990276,-0.35972680101140875,-0.23649097574792824,0.5711220461427502,-0.025262901254634696,-0.4578825384017156
6847,6847,6847,6847,6847,6847,tpolisukb,Trevor Polisuk-Balfour,6,1.5,0.33,1.17,1.67,2.83,,0.33,0.17,0.0,0.0,0.33,0.0,1.33,DET,2023,11.83,1.17,10.67,12.34,7.33,36.36,68.33,7.0,61.33,0.0,,,,Handler,tpolisukb,0.5,0.1944444444444444,-8.498023715415016,6.28654970760234,0.6786080643888602,-1.021961352206137,0.19584287081469764,1.7998065934367538,0.27045921626883845,-0.24494918365758028,0.20662259982532516,0.5052898742156774
6848,6848,6848,6848,6848,6848,chenderso,Conner Henderson,11,1.82,0.73,1.09,1.64,6.82,93.75,0.91,0.36,0.0,0.18,0.36,0.0,0.0,IND,2023,14.0,5.27,8.73,15.5,10.64,58.97,104.09,35.64,68.45,0.27,60.0,71.0,167.0,Defender,chenderso,0.6470588235294118,0.3243243243243243,-10.821543807396372,6.116642958748225,-0.7941372418387709,0.4750505267427909,0.6721820770983788,-0.05035791902864434,0.3293270665465209,-0.6691441622891432,0.025647173161740495,0.07050176558177806
6849,6849,6849,6849,6849,6849,tlalondel,Thomas Lalonde-Landry,11,0.82,0.45,0.36,1.64,6.64,93.59,0.45,0.36,0.0,0.0,1.18,0.0,0.0,MTL,2023,16.09,2.82,13.27,19.09,9.0,42.42,59.0,14.82,44.18,0.0,,,,Defender,tlalondel,0.4545454545454545,0.1772151898734177,-12.96129612961296,2.531645569620253,-4.520314100375554,0.8431861959685464,0.7020987985934821,-0.5199098496171061,0.38225262121937037,-0.6613745661181712,-0.011783854170356059,-0.02423324898060622
6850,6850,6850,6850,6850,6850,nchambers,Noah Chambers,13,1.92,0.62,1.31,1.62,6.46,93.33,0.62,0.23,0.0,0.15,0.08,0.0,0.0,ATX,2023,18.0,17.23,0.77,19.01,23.31,48.18,162.69,43.08,119.62,0.15,100.0,74.0,175.0,Defender,nchambers,0.7307692307692307,0.2439024390243902,8.108770210681037,-13.77769502885869,3.553719069457033,-2.967774384331109,-1.761753661459467,-0.9615354299701783,-0.7797039097408675,-0.2893249697896159,-0.1750931167134604,-0.9480794927400322
6851,6851,6851,6851,6851,6851,ofay,Oliver Fay,13,1.38,0.62,0.77,1.62,4.15,90.0,0.69,0.38,0.0,0.08,0.69,0.0,6.46,ATX,2023,17.77,2.69,15.08,18.34,12.0,48.72,88.31,20.23,68.08,0.0,0.0,,210.0,Defender,ofay,0.6065573770491803,0.3278688524590163,-10.376008326828002,-5.887147903269635,-7.3834347111224226,1.2434839072758848,0.6950098911665845,-0.4479804843706857,-0.40608233498447616,-0.49023957313381494,-0.09074503696486202,-0.16232312533059806
6852,6852,6852,6852,6852,6852,jkelly,Jack Kelly,10,2.6,0.8,1.8,1.6,11.8,92.91,1.0,0.9,0.0,0.2,0.1,0.0,0.0,MAD,2023,13.6,13.2,0.4,14.94,15.6,49.36,167.9,41.1,126.8,0.2,100.0,71.0,165.0,Cutter,jkelly,0.7303370786516854,0.2631578947368421,10.119800580400328,-5.067189249720045,7.448015332508781,-2.209473528858616,-0.500975590354976,0.24094212644932528,-0.6753158007609004,-0.10387501130114574,-0.04406273040172463,-0.2598060689919242
6853,6853,6853,6853,6853,6853,jzdrodows,Joshua Zdrodowski,10,1.4,0.4,1.0,1.6,2.0,86.96,0.1,0.3,0.0,0.0,0.5,0.0,6.2,ATX,2023,12.0,0.9,11.1,12.62,6.8,58.82,59.3,29.4,29.9,0.4,80.0,79.0,210.0,Defender,jzdrodows,0.5555555555555556,0.3466666666666667,-14.274952919020713,-2.175438596491225,-4.517280078271126,0.2889729929576934,0.5809061804282187,0.7081340558288501,0.4622795042391425,-0.2911354802536461,0.1253300520960281,0.36504606506064136
6854,6854,6854,6854,6854,6854,mneil,Malachi Neil,10,0.6,0.1,0.5,1.6,2.4,96.0,0.1,0.1,0.0,0.1,1.2,0.0,1.0,DET,2023,14.7,1.4,13.3,14.23,8.2,31.71,45.2,5.0,40.2,0.0,,,,Defender,mneil,0.4545454545454545,0.1444444444444444,-14.049586776859508,0.1587301587301581,-3.653257311793898,-0.4139422646882996,0.05881862436530768,0.04653678907186307,0.0495756174848023,0.7687335187659575,0.052957326130358195,0.23091613742198264
6855,6855,6855,6855,6855,6855,phoward,Parker Howard,10,2.4,0.8,1.6,1.6,8.8,91.67,0.6,0.8,0.0,0.5,0.5,0.0,0.1,SEA,2023,17.0,13.2,3.8,19.7,19.9,45.23,200.5,68.0,132.5,0.2,66.67,72.0,170.0,Cutter,phoward,0.73,0.3,11.043478260869566,6.111111111111109,9.634230503795722,0.1790481202355018,-0.152763634413989,-0.7737320213857111,-0.5627084160019907,-1.062288256799633,-0.15961416860960156,-0.6378730821503309
6856,6856,6856,6856,6856,6856,amerriman,AJ Merriman,12,1.0,0.83,0.17,1.58,4.0,84.21,0.33,0.75,0.0,0.08,1.42,0.0,11.0,DC,2023,16.17,0.42,15.75,16.87,9.25,49.55,81.0,44.08,36.92,0.33,100.0,,,Defender,amerriman,0.5897435897435898,0.2767857142857143,-22.57070540332344,-2.876984126984128,-7.963441940078385,-0.4562129660132979,-0.2498813340193679,-0.5057630916158437,0.5258718510702192,1.238326445754991,0.07337740028982356,0.25213846779749965
6857,6857,6857,6857,6857,6857,cbartoli,Chris Bartoli,12,1.0,0.25,0.75,1.58,2.08,92.59,0.25,0.17,0.0,0.08,0.83,0.0,0.0,BOS,2023,13.92,0.33,13.58,15.02,8.08,44.33,48.17,6.67,41.5,0.0,,,,Defender,cbartoli,0.6206896551724138,0.2115384615384615,-11.460446247464509,-9.2032967032967,-9.695457130220507,-1.2221784818609571,-0.5211543496742185,0.23277996997734143,-0.6768002740375972,1.0202655681098631,-0.005274798328080731,0.013772728593847205
6858,6858,6858,6858,6858,6858,dmalderis,Didzis Malderis,12,1.42,0.5,0.92,1.58,4.67,91.8,0.25,0.25,0.0,0.08,0.5,0.0,1.0,CHI,2023,14.17,1.42,12.75,17.58,8.92,55.14,67.33,28.42,38.92,0.0,,,,Defender,dmalderis,0.5166666666666667,0.3493975903614458,-15.165016501650165,7.520404197434905,-1.9979541378455432,1.3613505350525883,0.8600927554757185,0.2828021355364983,0.09176088513808205,-0.5658163397254896,0.0327786346566459,0.16720985910620229
6859,6859,6859,6859,6859,6859,sfaris,Seth Faris,12,1.25,0.25,1.0,1.58,4.08,94.23,0.33,0.25,0.0,0.0,0.58,0.0,10.42,COL,2023,12.25,1.25,11.0,14.09,7.5,51.11,66.25,6.58,59.67,0.17,66.67,,,Defender,sfaris,0.7272727272727273,0.2826086956521739,-5.35491905354919,-8.548946385702855,-7.932555146164428,0.2574690915663422,0.44232336857734544,0.3249991451071535,0.024406565501229324,0.2776235754674128,0.05868758685122796,0.2673381636632853
6860,6860,6860,6860,6860,6860,aodonnell,Adam O'Donnell,7,3.29,2.14,1.14,1.57,48.71,95.79,2.0,1.86,0.0,0.0,0.14,0.0,0.14,TOR,2023,22.29,21.71,0.57,23.81,27.57,58.03,401.14,399.71,1.43,1.0,87.5,74.0,,Handler,aodonnell,0.7477477477477478,0.4736842105263157,12.786470681207527,30.14619883040936,15.323661718398569,3.21236019796768,0.8321955258775717,-0.3836581297041291,-1.4528141316702452,-0.5659297153606045,-0.20920490356172827,-0.3925516127143518
6861,6861,6861,6861,6861,6861,npowell,Noah Powell,7,1.43,0.14,1.29,1.57,4.71,97.06,0.57,0.14,0.0,0.14,0.43,0.0,0.0,HTX,2023,15.86,9.43,6.43,19.52,17.71,38.71,126.86,8.71,118.14,0.0,,,,,npowell,0.6086956521739131,0.3043478260869565,-1.885536823425016,8.670076726342712,3.392269951458848,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
6862,6862,6862,6862,6862,6862,croach,Chris Roach,9,2.0,1.11,0.89,1.56,4.22,73.08,0.11,1.33,0.11,0.33,1.22,0.0,9.44,SEA,2023,19.0,3.44,15.56,20.07,13.33,38.33,114.11,52.0,62.11,0.22,20.0,,,Defender,croach,0.5238095238095238,0.2717391304347826,-15.800865800865791,3.7364130434782594,-2.387211668928085,-3.6121431723098136,-1.41950942694436,-0.08750423019685802,0.0630870848889058,0.022108137820760168,0.015624764317672334,-0.355454608607888
